State,zip,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag
VT,05495,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05143,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05463,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05753,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05753,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05849,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05463,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05821,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05905,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05452,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05037,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05143,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05667,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05463,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05482,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05821,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05764,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05346,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05465,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05468,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05482,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05905,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05445,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05156,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05494,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05048,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05675,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05494,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05766,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05465,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05149,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05751,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05651,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05673,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05648,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05673,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05905,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05751,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05037,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05602,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05459,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05037,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05156,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05661,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05443,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05766,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05445,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05048,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05821,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05065,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,12205,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05675,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05667,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05494,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05735,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05751,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05827,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05459,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05462,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05602,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05675,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05827,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05477,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05494,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05905,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05489,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05443,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05675,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05829,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05459,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05735,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05477,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05465,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05346,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05489,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05660,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05482,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05766,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05651,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05648,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05701,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05656,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05827,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05766,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05346,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05462,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05462,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05735,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05827,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05660,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05461,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05461,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05489,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05660,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05667,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05701,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05773,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05620,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05648,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05346,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05463,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05465,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05495,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05075,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05667,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05753,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05482,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,12205,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05445,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05766,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05651,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05050,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05462,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05495,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05764,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05673,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05602,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05156,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05489,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05445,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05346,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05673,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05677,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05156,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,12205,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05494,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05495,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,12205,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05821,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05461,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05156,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05602,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05660,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05060,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05060,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,11224,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05075,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05862,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05446,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,75208,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05401,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05346,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05472,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05043,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05058,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05088,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05043,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05602,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,11224,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05767,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,Error,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05043,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05446,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05767,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,Error,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05446,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05767,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05472,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05472,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05602,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,11224,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05862,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05465,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05350,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05101,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05060,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05767,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05346,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,11224,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05043,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05043,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05465,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05346,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05088,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05350,1/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,9,DMV Snapshot (1/10/2023),False
VT,05350,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05767,1/1/2022,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,8,DMV Direct (1/25/2022),False
VT,05058,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05088,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05602,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05472,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05101,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05401,10/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,12,DMV Snapshot (10/2/2023),True
VT,05301,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
VT,05401,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,Error,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05446,3/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,10,DMV Snapshot (3/23/2023),False
VT,05602,6/1/2023,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),1,11,DMV Snapshot (6/24/2023),False
